"OrderID";"DeliveryDistrictName"
2017-587626;Донской
2017-587626;Донской
2017-587626;Донской
2017-587626;Донской
2017-587844;Щукино
2017-587881;Чертаново Центральное
2017-587948;Фили-Давыдково
2017-588012;Проспект Вернадского
2017-588012;Проспект Вернадского
2017-588508;Проспект Вернадского
2017-588508;Проспект Вернадского
2017-589074;Мещанский
2017-589074;Мещанский
2017-589121;Орехово-Борисово Северное
2017-589121;Орехово-Борисово Северное
2017-589397;Академический
2017-589965;Войковский
2017-589971;Тропарёво-Никулино
2017-589971;Тропарёво-Никулино
2017-589971;Тропарёво-Никулино
2017-589971;Тропарёво-Никулино
2017-589973;Басманный
2017-589976;Тропарёво-Никулино
2017-589976;Тропарёво-Никулино
2017-589976;Тропарёво-Никулино
2017-590052;Якиманка
2017-590052;Якиманка
2017-590195;Лефортово
2017-590195;Лефортово
2017-590195;Лефортово
2017-590195;Лефортово
2017-590195;Лефортово
2017-590249;Лефортово
2017-590249;Лефортово
2017-590390;Куркино
2017-590390;Куркино
2017-590685;Соколиная Гора
2017-590685;Соколиная Гора
2017-590685;Соколиная Гора
2017-590685;Соколиная Гора
2017-590685;Соколиная Гора
2017-590763;Мещанский
2017-590763;Мещанский
2017-590763;Мещанский
2017-590773;Тропарёво-Никулино
2017-590973;Южное Тушино
2017-591150;Лефортово
2017-591257;Бирюлёво Восточное
2017-591257;Бирюлёво Восточное
2017-591257;Бирюлёво Восточное
2017-591336;Тропарёво-Никулино
2017-591890;Покровское-Стрешнево
2017-591890;Покровское-Стрешнево
2017-591890;Покровское-Стрешнево
2017-592088;Бутырский
2017-592088;Бутырский
2017-592295;Соколиная Гора
2017-592295;Соколиная Гора
2017-592295;Соколиная Гора
2017-592295;Соколиная Гора
2017-592311;Текстильщики
2017-592311;Текстильщики
2017-592311;Текстильщики
2017-592362;Люблино
2017-592362;Люблино
2017-592362;Люблино
2017-592420;Сокольники
2017-592420;Сокольники
2017-592420;Сокольники
2017-592425;Орехово-Борисово Северное
2017-592463;Басманный
2017-592463;Басманный
2017-592503;Бутырский
2017-592503;Бутырский
2017-592688;Северное Измайлово
2017-592843;Бабушкинский
2017-592843;Бабушкинский
2017-592843;Бабушкинский
2017-592843;Бабушкинский
2017-592843;Бабушкинский
2017-592866;Басманный
2017-592866;Басманный
2017-592866;Басманный
2017-592866;Басманный
2017-592866;Басманный
2017-593043;Бибирево
2017-593050;Тропарёво-Никулино
2017-593197;Хамовники
2017-593197;Хамовники
2017-593337;Преображенское
2017-593337;Преображенское
2017-593574;Северное Измайлово
2017-593720;Нагорный
2017-593720;Нагорный
2017-594059;Лефортово
2017-594059;Лефортово
2017-594059;Лефортово
2017-594059;Лефортово
2017-594477;Лианозово
2017-594477;Лианозово
2017-594477;Лианозово
2017-594629;Проспект Вернадского
2017-594855;Донской
2017-594855;Донской
2017-594975;Котловка
2017-595273;Бирюлёво Западное
2017-595392;Рязанский
2017-595392;Рязанский
2017-595392;Рязанский
2017-595449;Лефортово
2017-595737;Марьино
2017-595737;Марьино
2017-595737;Марьино
2017-595853;Кузьминки
2017-595853;Кузьминки
2017-595985;Строгино
2017-596063;Нагатинский Затон
2017-596063;Нагатинский Затон
2017-596067;Марфино
2017-596472;Академический
2017-596664;Якиманка
2017-596664;Якиманка
2017-596822;Бескудниковский
2017-596853;Восточное Дегунино
2017-596853;Восточное Дегунино
2017-596859;Нагатинский Затон
2017-597192;Лефортово
2017-597192;Лефортово
2017-597192;Лефортово
2017-597476;Ивановское
2017-597663;Тёплый Стан
2017-598037;Лефортово
2017-598259;Сокольники
2017-598259;Сокольники
2017-598259;Сокольники
2017-598481;Богородское
2017-598481;Богородское
2017-598481;Богородское
2017-598481;Богородское
2017-598786;Свиблово
2017-598786;Свиблово
2017-598786;Свиблово
2017-598786;Свиблово
2017-598892;Солнцево
2017-599248;Останкинский
2017-599279;Северное Медведково
2017-599408;Косино-Ухтомский
2017-599793;Восточное Дегунино
2017-599815;Преображенское
2017-599815;Преображенское
2017-599956;Дмитровский
2017-599958;Якиманка
2017-599958;Якиманка
2017-600220;Ивановское
2017-600312;Даниловский
2017-600426;Северное Измайлово
2017-600426;Северное Измайлово
2017-600426;Северное Измайлово
2017-600426;Северное Измайлово
2017-600426;Северное Измайлово
2017-600698;Тверской
2017-600737;Нижегородский
2017-600737;Нижегородский
2017-600737;Нижегородский
2017-600867;Марьино
2017-600867;Марьино
2017-601018;Кунцево
2017-601018;Кунцево
2017-601018;Кунцево
2017-601288;Отрадное
2017-601288;Отрадное
2017-601288;Отрадное
2017-601299;Беговой
2017-601299;Беговой
2017-601299;Беговой
2017-601303;Северное Бутово
2017-601303;Северное Бутово
2017-601303;Северное Бутово
2017-601730;Чертаново Северное
2017-602191;Сокол
2017-602298;Текстильщики
2017-602298;Текстильщики
2017-602493;Соколиная Гора
2017-602493;Соколиная Гора
2017-602493;Соколиная Гора
2017-602493;Соколиная Гора
2017-602748;Даниловский
2017-602748;Даниловский
2017-602798;Лефортово
2017-602798;Лефортово
2017-602845;Выхино-Жулебино
2017-602845;Выхино-Жулебино
2017-602845;Выхино-Жулебино
2017-603094;Орехово-Борисово Северное
2017-603094;Орехово-Борисово Северное
2017-603094;Орехово-Борисово Северное
2017-603503;Люблино
